timestamp,server_id,cpu_utilization,memory_utilization,network_utilization,disk_utilization
2024-01-18 14:00:00,server_001,100.0,100.0,56.57,65.43
2024-01-18 15:00:00,server_001,90.76,89.32,75.64,65.82
2024-01-18 16:00:00,server_001,85.46,86.67,62.02,40.72
2024-01-18 17:00:00,server_001,92.33,90.1,56.36,50.98
2024-01-18 18:00:00,server_001,57.06,62.33,8.58,35.39
2024-01-18 19:00:00,server_001,68.02,67.81,40.34,30.42
2024-01-18 20:00:00,server_001,67.05,67.32,28.99,38.01
2024-01-18 21:00:00,server_001,72.26,69.93,63.73,40.84
2024-01-18 22:00:00,server_001,43.48,45.4,17.37,27.46
2024-01-18 23:00:00,server_001,39.26,43.29,35.66,25.91
2024-01-19 00:00:00,server_001,34.9,41.11,18.34,14.34
2024-01-19 01:00:00,server_001,54.07,50.69,18.57,25.49
2024-01-19 02:00:00,server_001,41.33,44.32,29.32,18.91
2024-01-19 03:00:00,server_001,52.74,50.03,34.14,29.37
2024-01-19 04:00:00,server_001,53.6,50.46,25.78,25.47
2024-01-19 05:00:00,server_001,53.03,50.17,31.61,29.61
2024-01-19 06:00:00,server_001,54.93,51.12,21.9,20.09
2024-01-19 07:00:00,server_001,67.93,67.77,42.86,37.31
2024-01-19 08:00:00,server_001,67.77,67.68,26.89,35.25
2024-01-19 09:00:00,server_001,87.44,87.66,54.92,53.6
2024-01-19 10:00:00,server_001,92.77,90.32,49.02,47.45
2024-01-19 11:00:00,server_001,95.38,91.63,49.38,51.96
2024-01-19 12:00:00,server_001,93.13,90.51,58.45,46.06
2024-01-19 13:00:00,server_001,92.82,90.35,52.77,33.01
2024-01-19 14:00:00,server_001,95.48,91.68,55.86,54.32
2024-01-19 15:00:00,server_001,84.62,86.25,44.01,33.96
2024-01-19 16:00:00,server_001,96.06,91.97,70.39,44.33
2024-01-19 17:00:00,server_001,91.65,89.76,68.89,55.05
2024-01-19 18:00:00,server_001,75.15,71.37,62.96,52.0
2024-01-19 19:00:00,server_001,67.71,67.65,42.79,38.78
2024-01-19 20:00:00,server_001,72.37,69.98,44.89,18.32
2024-01-19 21:00:00,server_001,68.22,67.91,68.54,39.99
2024-01-19 22:00:00,server_001,49.87,48.59,48.93,25.38
2024-01-19 23:00:00,server_001,41.15,44.24,37.66,8.64
2024-01-20 00:00:00,server_001,37.9,37.88,60.15,11.5
2024-01-20 01:00:00,server_001,37.76,37.81,27.64,13.81
2024-01-20 02:00:00,server_001,35.68,36.77,41.61,14.25
2024-01-20 03:00:00,server_001,43.11,40.48,53.08,30.0
2024-01-20 04:00:00,server_001,41.66,39.76,42.71,24.77
2024-01-20 05:00:00,server_001,42.42,40.14,28.64,9.29
2024-01-20 06:00:00,server_001,51.64,44.75,24.48,15.74
2024-01-20 07:00:00,server_001,49.38,51.73,40.23,29.35
2024-01-20 08:00:00,server_001,45.84,49.96,25.47,29.86
2024-01-20 09:00:00,server_001,75.92,73.11,39.22,33.17
2024-01-20 10:00:00,server_001,68.42,69.36,42.42,22.75
2024-01-20 11:00:00,server_001,68.83,69.57,39.64,38.17
2024-01-20 12:00:00,server_001,68.17,69.24,28.85,43.59
2024-01-20 13:00:00,server_001,68.93,69.62,30.13,29.67
2024-01-20 14:00:00,server_001,72.52,71.41,46.59,41.99
2024-01-20 15:00:00,server_001,74.38,72.34,35.59,38.96
2024-01-20 16:00:00,server_001,83.4,76.85,49.94,37.24
2024-01-20 17:00:00,server_001,69.72,70.01,33.34,25.58
2024-01-20 18:00:00,server_001,58.02,56.05,41.7,12.49
2024-01-20 19:00:00,server_001,59.52,56.8,38.46,22.5
2024-01-20 20:00:00,server_001,47.92,51.0,38.46,26.1
2024-01-20 21:00:00,server_001,48.35,51.21,34.4,33.59
2024-01-20 22:00:00,server_001,31.89,34.87,3.96,19.95
2024-01-20 23:00:00,server_001,27.45,32.65,10.57,0.0
2024-01-21 00:00:00,server_001,40.81,39.33,33.35,16.9
2024-01-21 01:00:00,server_001,27.77,32.81,13.59,24.67
2024-01-21 02:00:00,server_001,40.2,39.03,24.56,21.25
2024-01-21 03:00:00,server_001,33.61,35.73,6.55,14.1
2024-01-21 04:00:00,server_001,34.5,36.18,18.38,18.43
2024-01-21 05:00:00,server_001,38.16,38.01,5.59,17.85
2024-01-21 06:00:00,server_001,39.51,38.68,29.66,14.99
2024-01-21 07:00:00,server_001,56.18,55.13,37.54,27.68
2024-01-21 08:00:00,server_001,38.47,46.27,0.0,28.91
2024-01-21 09:00:00,server_001,67.4,68.85,31.87,25.32
2024-01-21 10:00:00,server_001,59.77,65.04,21.22,32.19
2024-01-21 11:00:00,server_001,72.58,71.44,31.73,23.31
2024-01-21 12:00:00,server_001,77.92,74.11,61.06,28.01
2024-01-21 13:00:00,server_001,69.36,69.83,36.69,31.19
2024-01-21 14:00:00,server_001,68.09,69.19,48.5,35.29
2024-01-21 15:00:00,server_001,72.4,71.35,65.35,36.73
2024-01-21 16:00:00,server_001,66.11,68.2,38.21,51.97
2024-01-21 17:00:00,server_001,76.86,73.58,27.75,40.73
2024-01-21 18:00:00,server_001,54.54,54.31,44.74,35.33
2024-01-21 19:00:00,server_001,54.59,54.34,25.17,26.69
2024-01-21 20:00:00,server_001,58.78,56.43,40.78,26.63
2024-01-21 21:00:00,server_001,61.24,57.66,20.74,23.03
2024-01-21 22:00:00,server_001,42.4,40.13,40.96,32.95
2024-01-21 23:00:00,server_001,37.77,37.81,20.11,32.04
2024-01-22 00:00:00,server_001,48.13,47.73,22.25,18.98
2024-01-22 01:00:00,server_001,39.14,43.23,31.46,29.69
2024-01-22 02:00:00,server_001,46.72,47.02,22.31,36.42
2024-01-22 03:00:00,server_001,53.05,50.18,35.49,24.71
2024-01-22 04:00:00,server_001,50.3,48.81,22.48,25.99
2024-01-22 05:00:00,server_001,54.17,50.74,33.24,26.77
2024-01-22 06:00:00,server_001,56.75,52.03,43.82,28.8
2024-01-22 07:00:00,server_001,67.46,67.53,29.37,36.82
2024-01-22 08:00:00,server_001,77.48,72.54,45.77,44.11
2024-01-22 09:00:00,server_001,88.46,88.17,56.48,29.75
2024-01-22 10:00:00,server_001,96.56,92.22,71.56,37.27
2024-01-22 11:00:00,server_001,84.64,86.26,62.82,35.62
2024-01-22 12:00:00,server_001,89.57,88.72,59.65,40.28
2024-01-22 13:00:00,server_001,89.68,88.78,66.33,32.62
2024-01-22 14:00:00,server_001,93.6,90.74,65.58,43.24
2024-01-22 15:00:00,server_001,88.69,88.28,35.83,37.07
2024-01-22 16:00:00,server_001,92.42,90.15,50.52,49.38
2024-01-22 17:00:00,server_001,90.12,89.0,70.1,51.68
2024-01-22 18:00:00,server_001,64.88,66.24,27.56,39.01
2024-01-22 19:00:00,server_001,67.7,67.65,45.5,37.87
2024-01-22 20:00:00,server_001,70.33,68.96,29.45,50.64
2024-01-22 21:00:00,server_001,66.62,67.11,56.3,35.03
2024-01-22 22:00:00,server_001,56.66,51.99,41.34,21.06
2024-01-22 23:00:00,server_001,50.04,48.68,24.85,26.81
2024-01-23 00:00:00,server_001,49.2,48.26,36.62,7.04
2024-01-23 01:00:00,server_001,49.33,48.32,30.62,17.26
2024-01-23 02:00:00,server_001,45.13,46.22,18.89,18.16
2024-01-23 03:00:00,server_001,46.14,46.73,21.6,24.65
2024-01-23 04:00:00,server_001,60.13,57.72,32.78,40.21
2024-01-23 05:00:00,server_001,53.16,50.24,31.41,30.75
2024-01-23 06:00:00,server_001,50.51,48.91,26.56,27.68
2024-01-23 07:00:00,server_001,61.31,64.45,30.02,28.25
2024-01-23 08:00:00,server_001,67.13,67.37,37.28,53.84
2024-01-23 09:00:00,server_001,99.89,93.88,45.59,64.61
2024-01-23 10:00:00,server_001,100.0,94.51,52.12,43.42
2024-01-23 11:00:00,server_001,90.75,89.31,83.95,32.43
2024-01-23 12:00:00,server_001,88.5,88.19,45.31,53.48
2024-01-23 13:00:00,server_001,100.0,95.42,61.09,48.05
2024-01-23 14:00:00,server_001,93.46,90.67,57.9,46.58
2024-01-23 15:00:00,server_001,99.52,93.7,54.3,39.25
2024-01-23 16:00:00,server_001,87.83,87.86,32.79,32.11
2024-01-23 17:00:00,server_001,91.26,89.57,60.67,49.77
2024-01-23 18:00:00,server_001,76.76,72.18,62.04,31.68
2024-01-23 19:00:00,server_001,67.15,67.37,41.69,28.79
2024-01-23 20:00:00,server_001,58.89,63.24,17.05,31.3
2024-01-23 21:00:00,server_001,69.3,68.45,22.19,32.11
2024-01-23 22:00:00,server_001,45.87,46.59,13.51,25.82
2024-01-23 23:00:00,server_001,67.59,61.45,45.47,38.45
2024-01-24 00:00:00,server_001,48.61,47.97,29.01,30.31
2024-01-24 01:00:00,server_001,48.58,47.95,20.66,26.79
2024-01-24 02:00:00,server_001,49.91,48.62,26.98,34.51
2024-01-24 03:00:00,server_001,46.57,46.94,32.68,12.96
2024-01-24 04:00:00,server_001,58.31,52.81,14.64,21.32
2024-01-24 05:00:00,server_001,53.35,50.33,19.53,19.07
2024-01-24 06:00:00,server_001,45.59,46.45,21.51,21.2
2024-01-24 07:00:00,server_001,75.93,71.76,54.43,36.88
2024-01-24 08:00:00,server_001,75.38,71.49,62.39,49.64
2024-01-24 09:00:00,server_001,83.56,85.72,51.89,35.92
2024-01-24 10:00:00,server_001,87.91,87.89,40.3,36.88
2024-01-24 11:00:00,server_001,91.12,89.5,65.24,49.93
2024-01-24 12:00:00,server_001,89.58,88.73,56.29,36.98
2024-01-24 13:00:00,server_001,94.16,91.02,72.46,51.5
2024-01-24 14:00:00,server_001,90.46,89.17,53.22,60.5
2024-01-24 15:00:00,server_001,75.11,81.49,58.94,18.78
2024-01-24 16:00:00,server_001,96.82,92.35,46.25,46.28
2024-01-24 17:00:00,server_001,86.75,87.31,38.83,43.37
2024-01-24 18:00:00,server_001,67.43,67.51,34.3,38.25
2024-01-24 19:00:00,server_001,71.55,69.57,37.78,45.78
2024-01-24 20:00:00,server_001,71.63,69.61,31.17,38.79
2024-01-24 21:00:00,server_001,60.91,64.25,16.54,46.9
2024-01-24 22:00:00,server_001,47.54,47.43,27.04,35.46
2024-01-24 23:00:00,server_001,49.47,48.39,43.17,24.05
2024-01-25 00:00:00,server_001,44.17,45.75,44.07,25.27
2024-01-25 01:00:00,server_001,59.39,53.35,44.72,20.1
2024-01-25 02:00:00,server_001,58.95,53.14,47.29,34.98
2024-01-25 03:00:00,server_001,51.29,49.31,19.98,27.51
2024-01-25 04:00:00,server_001,47.07,47.19,42.67,29.46
2024-01-25 05:00:00,server_001,52.07,49.69,14.53,27.74
2024-01-25 06:00:00,server_001,48.48,47.9,26.52,30.22
2024-01-25 07:00:00,server_001,74.88,71.24,51.78,39.34
2024-01-25 08:00:00,server_001,68.2,67.9,44.63,20.78
2024-01-25 09:00:00,server_001,83.28,85.58,67.32,56.31
2024-01-25 10:00:00,server_001,89.1,88.49,55.41,38.91
2024-01-25 11:00:00,server_001,91.06,89.47,42.46,42.72
2024-01-25 12:00:00,server_001,94.8,91.34,49.29,44.09
2024-01-25 13:00:00,server_001,89.18,88.53,58.06,40.69
2024-01-25 14:00:00,server_001,83.42,85.65,34.94,41.66
2024-01-25 15:00:00,server_001,91.55,89.71,29.78,57.47
2024-01-25 16:00:00,server_001,94.26,91.07,53.92,51.76
2024-01-25 17:00:00,server_001,87.74,87.81,38.38,44.83
2024-01-25 18:00:00,server_001,68.54,68.07,45.32,18.06
2024-01-25 19:00:00,server_001,70.71,69.15,34.05,41.52
2024-01-25 20:00:00,server_001,65.94,66.77,27.76,31.17
2024-01-25 21:00:00,server_001,76.0,71.8,45.66,45.13
2024-01-25 22:00:00,server_001,56.29,51.8,31.42,27.15
2024-01-25 23:00:00,server_001,53.08,50.2,36.07,26.37
2024-01-26 00:00:00,server_001,41.63,44.47,29.45,19.25
2024-01-26 01:00:00,server_001,45.61,46.46,39.03,25.03
2024-01-26 02:00:00,server_001,46.1,46.71,24.72,23.53
2024-01-26 03:00:00,server_001,43.45,45.38,18.6,29.61
2024-01-26 04:00:00,server_001,38.86,43.09,26.97,11.13
2024-01-26 05:00:00,server_001,48.26,47.79,28.91,25.22
2024-01-26 06:00:00,server_001,50.9,49.11,26.62,26.93
2024-01-26 07:00:00,server_001,69.89,68.74,24.79,31.44
2024-01-26 08:00:00,server_001,66.37,66.98,46.94,33.74
2024-01-26 09:00:00,server_001,91.14,89.51,55.62,48.61
2024-01-26 10:00:00,server_001,93.83,90.85,48.7,47.37
2024-01-26 11:00:00,server_001,77.62,82.75,50.78,45.38
2024-01-26 12:00:00,server_001,87.95,87.91,34.39,46.91
2024-01-26 13:00:00,server_001,100.0,100.0,73.5,51.71
2024-01-26 14:00:00,server_001,83.42,85.65,53.08,48.05
2024-01-26 15:00:00,server_001,96.19,92.03,64.62,53.0
2024-01-26 16:00:00,server_001,85.12,86.5,49.84,50.17
2024-01-26 17:00:00,server_001,86.07,86.97,48.03,36.92
2024-01-26 18:00:00,server_001,70.45,69.03,64.94,36.08
2024-01-26 19:00:00,server_001,71.89,69.75,47.06,28.43
2024-01-26 20:00:00,server_001,67.76,67.68,51.54,37.3
2024-01-26 21:00:00,server_001,63.69,65.64,37.23,30.75
2024-01-26 22:00:00,server_001,48.18,47.75,25.97,32.73
2024-01-26 23:00:00,server_001,44.99,46.15,25.78,16.49
2024-01-27 00:00:00,server_001,53.18,45.52,40.01,30.77
2024-01-27 01:00:00,server_001,41.02,39.44,20.71,12.1
2024-01-27 02:00:00,server_001,42.7,40.28,0.0,24.29
2024-01-27 03:00:00,server_001,33.71,35.78,12.06,5.4
2024-01-27 04:00:00,server_001,33.24,35.55,11.46,5.39
2024-01-27 05:00:00,server_001,37.0,37.43,21.69,31.11
2024-01-27 06:00:00,server_001,45.01,41.43,37.72,15.03
2024-01-27 07:00:00,server_001,57.35,55.71,30.88,27.29
2024-01-27 08:00:00,server_001,52.68,53.38,33.84,27.8
2024-01-27 09:00:00,server_001,71.83,71.07,30.44,43.33
2024-01-27 10:00:00,server_001,66.86,68.58,38.18,33.33
2024-01-27 11:00:00,server_001,78.46,74.38,37.41,45.59
2024-01-27 12:00:00,server_001,72.67,71.48,37.83,35.88
2024-01-27 13:00:00,server_001,73.37,71.84,40.18,39.74
2024-01-27 14:00:00,server_001,78.87,74.59,48.99,38.92
2024-01-27 15:00:00,server_001,68.1,69.2,44.77,31.62
2024-01-27 16:00:00,server_001,74.08,72.19,44.22,35.6
2024-01-27 17:00:00,server_001,76.11,73.21,29.62,32.74
2024-01-27 18:00:00,server_001,54.79,54.43,29.01,15.32
2024-01-27 19:00:00,server_001,56.68,55.38,41.05,13.7
2024-01-27 20:00:00,server_001,65.61,59.84,27.28,15.56
2024-01-27 21:00:00,server_001,83.09,72.58,64.76,39.8
2024-01-27 22:00:00,server_001,40.19,39.02,15.35,22.71
2024-01-27 23:00:00,server_001,44.24,41.05,10.88,10.55
2024-01-28 00:00:00,server_001,45.16,41.51,38.3,15.26
2024-01-28 01:00:00,server_001,46.39,42.12,33.7,14.31
2024-01-28 02:00:00,server_001,34.44,36.15,17.6,3.53
2024-01-28 03:00:00,server_001,31.26,34.56,1.6,28.55
2024-01-28 04:00:00,server_001,43.3,40.58,38.62,6.38
2024-01-28 05:00:00,server_001,36.12,36.99,20.72,29.42
2024-01-28 06:00:00,server_001,49.99,47.92,18.13,16.64
2024-01-28 07:00:00,server_001,61.02,57.55,35.6,41.63
2024-01-28 08:00:00,server_001,57.64,55.86,47.37,18.95
2024-01-28 09:00:00,server_001,66.52,68.41,38.51,38.13
2024-01-28 10:00:00,server_001,63.74,67.02,46.77,38.89
2024-01-28 11:00:00,server_001,67.0,68.65,30.45,44.61
2024-01-28 12:00:00,server_001,83.93,81.12,40.93,21.07
2024-01-28 13:00:00,server_001,70.02,70.16,31.31,25.92
2024-01-28 14:00:00,server_001,72.95,71.63,42.29,40.07
2024-01-28 15:00:00,server_001,88.89,83.6,51.4,35.86
2024-01-28 16:00:00,server_001,70.12,70.21,25.86,40.25
2024-01-28 17:00:00,server_001,74.6,72.45,56.21,34.67
2024-01-28 18:00:00,server_001,60.38,57.23,21.98,31.02
2024-01-28 19:00:00,server_001,55.24,54.66,38.3,28.92
2024-01-28 20:00:00,server_001,59.59,56.84,39.31,24.33
2024-01-28 21:00:00,server_001,59.52,56.8,37.9,30.92
2024-01-28 22:00:00,server_001,38.67,38.26,27.15,8.74
2024-01-28 23:00:00,server_001,40.68,39.27,34.37,15.51
2024-01-29 00:00:00,server_001,49.91,48.61,29.92,25.61
2024-01-29 01:00:00,server_001,49.28,48.3,29.41,29.66
2024-01-29 02:00:00,server_001,47.35,47.33,13.58,20.28
2024-01-29 03:00:00,server_001,53.9,50.61,45.32,32.15
2024-01-29 04:00:00,server_001,42.46,44.89,32.1,32.04
2024-01-29 05:00:00,server_001,45.98,46.65,8.02,20.29
2024-01-29 06:00:00,server_001,43.18,45.25,26.99,23.86
2024-01-29 07:00:00,server_001,72.53,70.06,46.04,30.89
2024-01-29 08:00:00,server_001,62.74,65.17,39.12,39.33
2024-01-29 09:00:00,server_001,88.34,88.11,32.09,35.6
2024-01-29 10:00:00,server_001,92.13,90.01,55.69,43.41
2024-01-29 11:00:00,server_001,99.13,93.5,74.66,44.13
2024-01-29 12:00:00,server_001,95.54,91.71,61.38,57.34
2024-01-29 13:00:00,server_001,96.08,91.98,64.65,51.19
2024-01-29 14:00:00,server_001,86.44,87.16,53.2,59.26
2024-01-29 15:00:00,server_001,86.25,87.06,44.97,48.09
2024-01-29 16:00:00,server_001,92.73,90.3,50.39,40.31
2024-01-29 17:00:00,server_001,88.57,88.22,54.69,44.54
2024-01-29 18:00:00,server_001,65.49,66.54,21.0,40.01
2024-01-29 19:00:00,server_001,82.02,78.81,38.51,37.28
2024-01-29 20:00:00,server_001,94.74,85.17,56.23,25.99
2024-01-29 21:00:00,server_001,72.5,70.05,25.27,42.56
2024-01-29 22:00:00,server_001,52.22,49.77,39.09,27.18
2024-01-29 23:00:00,server_001,39.82,43.57,22.66,20.91
2024-01-30 00:00:00,server_001,50.08,48.7,30.72,34.76
2024-01-30 01:00:00,server_001,49.04,48.18,39.02,42.15
2024-01-30 02:00:00,server_001,51.47,49.39,31.6,21.03
2024-01-30 03:00:00,server_001,49.85,48.58,48.27,23.98
2024-01-30 04:00:00,server_001,50.01,48.66,23.18,40.28
2024-01-30 05:00:00,server_001,51.8,49.56,21.51,22.84
2024-01-30 06:00:00,server_001,45.19,46.26,28.79,26.95
2024-01-30 07:00:00,server_001,73.63,70.61,33.3,27.1
2024-01-30 08:00:00,server_001,66.11,66.86,47.66,38.1
2024-01-30 09:00:00,server_001,84.94,86.41,44.35,37.65
2024-01-30 10:00:00,server_001,91.76,89.82,37.44,35.44
2024-01-30 11:00:00,server_001,86.92,87.4,39.61,47.27
2024-01-30 12:00:00,server_001,91.32,89.6,65.24,35.51
2024-01-30 13:00:00,server_001,87.8,87.84,34.29,43.8
2024-01-30 14:00:00,server_001,82.81,85.34,60.02,55.7
2024-01-30 15:00:00,server_001,91.22,89.55,58.29,46.41
2024-01-30 16:00:00,server_001,95.18,91.53,68.24,51.75
2024-01-30 17:00:00,server_001,89.22,88.55,65.91,48.17
2024-01-30 18:00:00,server_001,66.25,66.92,27.97,31.69
2024-01-30 19:00:00,server_001,72.01,69.81,43.86,28.56
2024-01-30 20:00:00,server_001,67.96,67.78,33.15,41.41
2024-01-30 21:00:00,server_001,64.13,65.86,47.94,43.18
2024-01-30 22:00:00,server_001,52.8,50.06,33.73,15.57
2024-01-30 23:00:00,server_001,45.21,46.26,26.05,24.63
2024-01-31 00:00:00,server_001,47.43,47.37,38.36,23.23
2024-01-01 00:00:00,server_002,34.94,37.79,19.92,11.52
2024-01-01 01:00:00,server_002,24.2,32.42,23.08,15.1
2024-01-01 02:00:00,server_002,17.8,29.22,8.52,14.69
2024-01-01 03:00:00,server_002,13.24,26.94,9.8,9.6
2024-01-01 04:00:00,server_002,43.96,46.3,22.38,35.94
2024-01-01 05:00:00,server_002,26.78,33.71,12.33,16.65
2024-01-01 06:00:00,server_002,31.19,35.92,27.51,26.1
2024-01-01 07:00:00,server_002,23.98,41.02,4.38,21.76
2024-01-01 08:00:00,server_002,31.4,44.73,10.06,15.9
2024-01-01 09:00:00,server_002,46.8,61.14,21.45,43.56
2024-01-01 10:00:00,server_002,53.71,64.59,29.76,22.06
2024-01-01 11:00:00,server_002,44.79,60.13,35.98,43.0
2024-01-01 12:00:00,server_002,34.77,55.12,36.17,32.05
2024-01-01 13:00:00,server_002,45.16,60.32,27.75,28.0
2024-01-01 14:00:00,server_002,34.67,55.07,2.31,35.57
2024-01-01 15:00:00,server_002,41.46,58.47,29.81,30.06
2024-01-01 16:00:00,server_002,41.09,58.28,34.99,31.74
2024-01-01 17:00:00,server_002,37.84,56.66,12.85,14.05
2024-01-01 18:00:00,server_002,28.9,43.48,21.58,18.81
2024-01-01 19:00:00,server_002,27.13,42.59,5.65,21.09
2024-01-01 20:00:00,server_002,36.13,47.09,27.73,18.59
2024-01-01 21:00:00,server_002,19.78,38.92,21.41,15.81
2024-01-01 22:00:00,server_002,24.29,32.47,7.69,7.2
2024-01-01 23:00:00,server_002,21.19,30.92,14.62,28.21
2024-01-02 00:00:00,server_002,20.6,30.62,16.01,0.0
2024-01-02 01:00:00,server_002,21.27,30.96,24.92,8.49
2024-01-02 02:00:00,server_002,14.33,27.49,0.0,17.07
2024-01-02 03:00:00,server_002,19.11,29.88,7.44,13.48
2024-01-02 04:00:00,server_002,17.12,28.88,1.73,6.74
2024-01-02 05:00:00,server_002,26.6,33.62,12.5,22.0
2024-01-02 06:00:00,server_002,18.83,29.73,0.0,3.51
2024-01-02 07:00:00,server_002,30.17,44.12,41.56,18.75
2024-01-02 08:00:00,server_002,24.26,41.16,30.81,23.78
2024-01-02 09:00:00,server_002,39.19,57.33,22.89,30.53
2024-01-02 10:00:00,server_002,49.9,62.69,36.61,36.99
2024-01-02 11:00:00,server_002,49.25,62.36,12.59,34.36
2024-01-02 12:00:00,server_002,40.81,58.14,19.43,31.63
2024-01-02 13:00:00,server_002,65.51,74.49,39.63,32.62
2024-01-02 14:00:00,server_002,42.91,59.19,14.95,31.29
2024-01-02 15:00:00,server_002,48.46,61.97,32.08,22.46
2024-01-02 16:00:00,server_002,42.96,59.22,23.3,23.05
2024-01-02 17:00:00,server_002,36.81,56.14,32.51,30.03
2024-01-02 18:00:00,server_002,22.61,40.33,12.54,20.24
2024-01-02 19:00:00,server_002,35.41,46.73,18.06,32.21
2024-01-02 20:00:00,server_002,29.95,44.0,7.42,19.21
2024-01-02 21:00:00,server_002,41.78,49.92,13.52,16.38
2024-01-02 22:00:00,server_002,23.3,31.97,23.78,8.47
2024-01-02 23:00:00,server_002,29.17,34.9,21.85,19.14
2024-01-03 00:00:00,server_002,27.58,34.11,19.18,19.62
2024-01-03 01:00:00,server_002,18.64,29.64,0.0,7.22
2024-01-03 02:00:00,server_002,15.95,28.3,5.88,9.27
2024-01-03 03:00:00,server_002,26.28,33.46,30.52,20.87
2024-01-03 04:00:00,server_002,27.85,34.24,8.68,1.57
2024-01-03 05:00:00,server_002,20.98,30.81,3.39,9.4
2024-01-03 06:00:00,server_002,26.37,33.5,31.26,22.67
2024-01-03 07:00:00,server_002,33.33,45.69,10.72,21.62
2024-01-03 08:00:00,server_002,27.11,42.59,13.7,32.65
2024-01-03 09:00:00,server_002,41.19,58.33,36.91,19.65
2024-01-03 10:00:00,server_002,47.51,61.49,38.58,36.79
2024-01-03 11:00:00,server_002,46.28,60.88,34.04,27.85
2024-01-03 12:00:00,server_002,44.89,60.18,36.22,21.79
2024-01-03 13:00:00,server_002,37.95,56.71,33.74,36.31
2024-01-03 14:00:00,server_002,41.1,58.29,32.5,23.33
2024-01-03 15:00:00,server_002,45.73,60.6,25.94,35.05
2024-01-03 16:00:00,server_002,41.51,58.49,27.44,23.72
2024-01-03 17:00:00,server_002,43.18,59.33,36.77,32.56
2024-01-03 18:00:00,server_002,28.35,43.2,7.46,20.05
2024-01-03 19:00:00,server_002,38.73,48.39,12.66,35.69
2024-01-03 20:00:00,server_002,27.34,42.7,4.42,20.94
2024-01-03 21:00:00,server_002,28.41,43.23,7.51,28.18
2024-01-03 22:00:00,server_002,24.75,32.7,7.77,29.92
2024-01-03 23:00:00,server_002,31.41,36.03,21.85,5.63
2024-01-04 00:00:00,server_002,19.42,30.03,6.8,9.94
2024-01-04 01:00:00,server_002,28.18,34.41,9.83,9.67
2024-01-04 02:00:00,server_002,21.57,31.11,17.27,6.56
2024-01-04 03:00:00,server_002,20.47,30.55,19.4,22.62
2024-01-04 04:00:00,server_002,31.23,35.93,16.96,15.16
2024-01-04 05:00:00,server_002,21.09,30.86,0.0,21.35
2024-01-04 06:00:00,server_002,16.06,28.35,4.97,1.91
2024-01-04 07:00:00,server_002,31.71,44.88,18.99,24.06
2024-01-04 08:00:00,server_002,38.64,48.35,15.7,28.61
2024-01-04 09:00:00,server_002,30.31,52.89,12.07,18.9
2024-01-04 10:00:00,server_002,42.59,59.03,25.6,28.3
2024-01-04 11:00:00,server_002,29.81,52.64,37.6,24.34
2024-01-04 12:00:00,server_002,44.37,59.92,30.72,33.29
2024-01-04 13:00:00,server_002,39.04,57.26,24.16,16.65
2024-01-04 14:00:00,server_002,41.79,58.63,7.78,20.33
2024-01-04 15:00:00,server_002,40.28,57.88,15.74,28.58
2024-01-04 16:00:00,server_002,39.17,57.32,26.82,24.87
2024-01-04 17:00:00,server_002,40.83,58.15,20.44,16.6
2024-01-04 18:00:00,server_002,21.74,39.9,17.38,15.16
2024-01-04 19:00:00,server_002,37.86,47.96,21.22,15.62
2024-01-04 20:00:00,server_002,35.53,46.79,27.38,31.33
2024-01-04 21:00:00,server_002,33.93,45.99,36.18,31.64
2024-01-04 22:00:00,server_002,22.28,31.46,9.19,8.52
2024-01-04 23:00:00,server_002,14.54,27.59,19.86,12.22
2024-01-05 00:00:00,server_002,19.2,29.92,0.0,23.71
2024-01-05 01:00:00,server_002,27.98,34.31,15.21,19.44
2024-01-05 02:00:00,server_002,29.71,35.18,20.29,22.89
2024-01-05 03:00:00,server_002,19.82,30.23,0.0,11.46
2024-01-05 04:00:00,server_002,17.27,28.96,0.0,11.27
2024-01-05 05:00:00,server_002,26.55,33.6,26.14,13.3
2024-01-05 06:00:00,server_002,20.3,30.47,23.41,5.71
2024-01-05 07:00:00,server_002,38.05,48.06,24.68,11.12
